Tattag,Tatzeit,Tatort,Stadt,Tatort2,Tbnr1,Geldbusse,lng,lat
22.06.2015,1620,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1628,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1633,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1634,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1637,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1639,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1340,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1351,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1354,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1358,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1403,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1413,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1415,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1422,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1425,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1434,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1438,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1442,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1443,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1449,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1453,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1458,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1500,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1529,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1532,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
22.06.2015,1347,Bahnhofstr. 76,Moers,Fahrtrichtung Bendmannstr.,103202,15,6.59679,51.41204
22.06.2015,1425,Bahnhofstr. 76,Moers,Fahrtrichtung Bendmannstr.,103202,15,6.59679,51.41204
22.06.2015,1448,Bahnhofstr. 76,Moers,Fahrtrichtung Bendmannstr.,103202,15,6.59679,51.41204
22.06.2015,1607,Bahnhofstr. 76,Moers,Fahrtrichtung Bendmannstr.,103202,15,6.59679,51.41204
22.06.2015,1617,Bahnhofstr. 76,Moers,Fahrtrichtung Bendmannstr.,103202,15,6.59679,51.41204
30.10.2015,1258,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1217,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1308,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1311,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1316,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1322,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1324,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1326,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1330,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1332,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1335,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1249,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1127,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1129,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1144,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1151,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1154,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1200,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1212,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1213,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1213,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1215,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1216,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1222,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1224,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1239,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1240,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1243,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1244,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1246,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1251,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1251,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1252,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1253,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1258,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1337,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1132,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
30.10.2015,1208,Bahnhofstr. 76,Moers,Fahrtrichtung Krefeld,103202,15,6.59679,51.41204
21.10.2015,917,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,27,6.59574,51.42164
21.10.2015,819,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141714,160,6.59574,51.42164
21.10.2015,831,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141238,35,6.59574,51.42164
16.12.2015,935,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141238,35,6.59574,51.42164
21.10.2015,756,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141237,25,6.59574,51.42164
21.10.2015,822,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141237,25,6.59574,51.42164
21.10.2015,733,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141237,25,6.59574,51.42164
21.10.2015,818,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141237,25,6.59574,51.42164
21.10.2015,822,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141237,25,6.59574,51.42164
16.12.2015,740,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141237,25,6.59574,51.42164
16.12.2015,746,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141237,25,6.59574,51.42164
16.12.2015,910,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141237,25,6.59574,51.42164
16.12.2015,733,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141237,25,6.59574,51.42164
16.12.2015,839,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141237,25,6.59574,51.42164
16.12.2015,847,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141237,25,6.59574,51.42164
16.12.2015,857,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141237,25,6.59574,51.42164
16.12.2015,930,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,20,6.59574,51.42164
21.10.2015,748,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
21.10.2015,758,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
21.10.2015,806,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
21.10.2015,807,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
21.10.2015,809,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
21.10.2015,810,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
21.10.2015,829,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
21.10.2015,742,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
21.10.2015,744,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
21.10.2015,732,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,743,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
21.10.2015,741,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,750,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,755,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,812,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,820,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,826,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,830,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,843,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,856,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,911,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,917,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,921,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
21.10.2015,932,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,727,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,819,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,852,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,901,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,917,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,800,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,918,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,942,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,943,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,944,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,951,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,805,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,842,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,725,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,725,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,930,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,909,Bendmannstr. 27,Moers,Fahrtrichtung Bahnhofstr.,141236,15,6.59574,51.42164
16.12.2015,721,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,724,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,735,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,738,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,739,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,750,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,758,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,802,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,811,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,825,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,828,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,849,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,856,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,902,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,905,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,914,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,921,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,952,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
16.12.2015,954,Bendmannstr. 27,Moers,Fahrtrichtung Krefelder Straße,141236,15,6.59574,51.42164
15.01.2015,1813,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141237,45,6.64574,51.44832
15.01.2015,1656,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.64574,51.44832
15.01.2015,1750,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,30,6.64574,51.44832
15.01.2015,1809,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,30,6.64574,51.44832
15.01.2015,1611,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64574,51.44832
15.01.2015,1612,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64574,51.44832
15.01.2015,1617,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64574,51.44832
15.01.2015,1629,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64574,51.44832
15.01.2015,1642,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141237,25,6.64574,51.44832
15.01.2015,1653,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141237,25,6.64574,51.44832
15.01.2015,1659,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141237,25,6.64574,51.44832
15.01.2015,1705,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141237,25,6.64574,51.44832
15.01.2015,1755,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141237,25,6.64574,51.44832
15.01.2015,1641,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,20,6.64574,51.44832
15.01.2015,1640,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1723,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1612,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1614,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1624,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1626,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1652,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1702,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1708,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1710,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1716,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1723,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1730,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1732,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1741,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1747,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1752,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1752,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1811,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1813,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1814,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1815,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1819,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1828,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1833,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1837,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1849,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1605,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1857,Bergstraße 10,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64574,51.44832
15.01.2015,1601,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141236,15,6.64574,51.44832
15.01.2015,1654,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141236,15,6.64574,51.44832
15.01.2015,1737,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141236,15,6.64574,51.44832
15.01.2015,1738,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141236,15,6.64574,51.44832
15.01.2015,1754,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141236,15,6.64574,51.44832
15.01.2015,1821,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141236,15,6.64574,51.44832
15.01.2015,1856,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141236,15,6.64574,51.44832
15.01.2015,1901,Bergstraße 10,Moers,Fahrtrichtung Innenstadt,141236,15,6.64574,51.44832
10.08.2015,1308,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.65643,51.44684
10.08.2015,1432,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.65643,51.44684
10.08.2015,1354,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141237,25,6.65643,51.44684
10.08.2015,1355,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141237,25,6.65643,51.44684
10.08.2015,1356,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141237,25,6.65643,51.44684
10.08.2015,1223,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.65643,51.44684
10.08.2015,1308,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.65643,51.44684
10.08.2015,1345,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.65643,51.44684
10.08.2015,1422,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.65643,51.44684
10.08.2015,1227,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141224,20,6.65643,51.44684
10.08.2015,1350,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,20,6.65643,51.44684
10.08.2015,1315,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1243,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1252,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1255,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1300,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1313,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1320,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1332,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1333,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1338,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1345,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1403,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1422,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1424,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1427,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1441,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1443,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1342,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1352,Bergstraße 120,Moers,Fahrtrichtung Innenstadt,141236,15,6.65643,51.44684
10.08.2015,1412,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1221,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1242,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1244,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1244,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1258,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1352,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1409,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1419,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1421,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1424,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1440,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
10.08.2015,1448,Bergstraße 120,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.65643,51.44684
07.12.2015,806,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141237,37,6.64620,51.44840
09.03.2015,1326,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141712,80,6.64620,51.44840
09.01.2015,1326,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.64620,51.44840
09.03.2015,1446,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.64620,51.44840
09.03.2015,1536,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.64620,51.44840
07.12.2015,1031,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.64620,51.44840
07.12.2015,1048,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.64620,51.44840
09.01.2015,1359,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64620,51.44840
09.01.2015,1243,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64620,51.44840
